INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
CHM22,SQUAD-CAJUN,SQUAD-CAJUN,1,459.000,PC,12.000,49.180,9.330000,1,IRIGA
CHM23,SQUAD-PARMESAN,SQUAD-PARMESAN,1,459.000,PC,12.000,49.180,9.330000,1,IRIGA
CHM24,SQUAD-CHEESY,SQUAD-CHEESY,1,459.000,PC,12.000,49.180,9.330000,1,IRIGA
CHM25,SQUAD-FLAMMING,SQUAD-FLAMMING,1,459.000,PC,12.000,49.180,9.330000,1,IRIGA
CLM1,PORK CORDON BLEU,CORDON BLEU,2,333.000,PC,12.000,18.750,9.333333,1,IRIGA
CLM2,PORK KEBABS,PORK KEBABS,2,333.000,PC,12.000,17.250,9.333333,1,IRIGA
CLM3,BICOL SPECIAL,BICOL SPECIAL,2,333.000,PC,12.000,17.140,9.333333,1,IRIGA
CLM4,TENDERLOIN TIPS W BMP,TIPS W BMP,2,189.000,PC,12.000,18.750,9.333333,1,IRIGA
CLM5,TENDERLOIN TIPS,TIPS,2,323.000,PC,12.000,16.610,9.333333,1,IRIGA
CLM6,KOREAN SPARE RIBS,KSR,2,433.000,PC,12.000,22.290,9.333333,1,IRIGA
CLM7,SALISBURY STEAK,SALIS,2,323.000,PC,12.000,15.540,9.333333,1,IRIGA
CLM8,BABY BACK RIBS,BABY BACK RIBS,2,499.000,PC,12.000,26.250,9.333333,1,IRIGA
CLM9,FISH CREOLE,FISH CREOLE,2,229.000,PC,12.000,19.710,9.333333,1,IRIGA
CLM10,TANGUEGUI STEAK,TANGUEGUI STEA,2,364.000,PC,12.000,17.680,9.333333,1,IRIGA
CLM12,DAING NA BANGUS,DNB,2,362.000,PC,12.000,15.110,9.333333,1,IRIGA
CLM13,DAING NA BANGUS W PINANGAT,DNB W PNGAT,2,175.000,PC,12.000,16.290,9.333333,1,IRIGA
CLM14,BEEF SALPICAO,BEEF SALPICAO,2,332.000,PC,12.000,15.960,9.333333,1,IRIGA
CLM15,MIXED VEGGIES,MIXED VEGGIES,2,109.000,PC,12.000,8.460,9.333333,1,IRIGA
CLM16,CHICKEN CORDON BLEU,CHIX CORDON,2,205.000,PC,12.000,26.250,9.330000,1,IRIGA
CLM17,FRIED PINANGAT ROLL,PINANGAT ROLL,2,215.000,PC,12.000,23.040,9.333333,1,IRIGA
CLM18,ANGUS PEPPER,ANGUS,2,229.000,PC,12.000,16.610,9.330000,1,IRIGA
BRK1,AMERICAN SLAM,AMERICAN SLAM,3,297.000,PC,12.000,15.960,9.333333,1,IRIGA
BRK2,COUNTRY BREAKFAST,COUNTRY B,3,286.000,PC,12.000,15.540,9.333333,1,IRIGA
BRK3,UNLIMITED COFFEE,UNLI COFFEE,3,20.000,PC,12.000,1275.000,9.330000,1,IRIGA
BRK4,DAING NA BANGUS W EGG,DNB W EGG,3,219.000,PC,12.000,12.110,9.333333,1,IRIGA
BRK5,RED RICE GOTO,RED RICE GOTO,3,149.000,PC,12.000,10.180,9.330000,1,IRIGA
BRK6,FRANKS N EGG,FRANKS N EGG,3,248.000,PC,12.000,12.750,9.333333,1,IRIGA
BRK7,GRANDSLAM BREAKFAST,GRANDSLAM BREA,3,109.000,PC,12.000,11.250,9.333333,1,IRIGA
BRK8,TOCILOG,TOCILOG,3,259.000,PC,12.000,14.250,9.333333,1,IRIGA
BRK9,TAPSILOG,TAPSILOG,3,267.000,PC,12.000,15.320,9.333333,1,IRIGA
BRK10,GOTO,GOTO,3,99.000,PC,12.000,6.960,9.330000,1,IRIGA
BRK11,GOTO W EGG,GOTO W EGG,3,119.000,PC,12.000,8.250,9.330000,1,IRIGA
BRK12,GOTO W TB,GOTO W TB,3,119.000,PC,12.000,11.460,9.333333,1,IRIGA
BRK13,GOTO W EGG TB,GOTO W EGG TB,3,135.000,PC,12.000,12.750,9.333333,1,IRIGA
BRK14,CHICKEN LONGGANISA,CHIXLONGGANISA,3,165.000,PC,12.000,14.460,9.330000,1,IRIGA
BRK15,BREAKFAST SAUSAGE,BF-SAUSAGE,3,165.000,PC,12.000,14.460,9.330000,1,IRIGA
BRK16,PC TOCINO,PC TOCINO,3,209.000,PC,12.000,14.460,9.330000,1,IRIGA
BRK17,FARMERS OMELETTE,FARMERS OMELET,3,139.000,PC,12.000,14.460,9.333333,1,IRIGA
PST1,SPAGHETTI,SPAGHETTI,4,114.000,PC,12.000,6.960,9.333333,1,IRIGA
PST4,SPAGHETTI W P.BREAD,SPAG W P.BREAD,4,144.000,PC,12.000,10.610,9.333333,1,IRIGA
PST2,CARBONARA,CARBONARA,4,134.000,PC,12.000,9.110,9.333333,1,IRIGA
PST3,CARBONARA W P.BREAD,CARBO W P.BREA,4,174.000,PC,12.000,11.250,9.330000,1,IRIGA
PST5,ASIAN SPICY PASTA,SPICY PASTA,4,89.000,PC,12.000,19.180,9.330000,1,IRIGA
SHK1,RIPE MANGO SHAKE,RMS,5,159.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK2,HALO SUP``E,HALO SUP``E,5,105.000,PC,12.000,9.110,9.330000,1,IRIGA
SHK3,WINTER MELON MILK TEA,WINTER MELON,5,99.000,PC,12.000,6.960,9.330000,1,IRIGA
SHK4,MANGO GRAHAM SHAKE,MANGO GRAHAM,5,159.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK5,COOKIES N CREAM,COOKIES N CREA,5,159.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK6,BANABERRY SHAKE,BANABERRY,5,99.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK7,COOKIES N` CREAM MILK TEA,CNC MILK TEA,5,99.000,PC,12.000,10.180,9.330000,1,IRIGA
SHK8,GREEN MANGO SHAKE,GREEN MANGO,5,99.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK9,UBE AND CHEESE SHAKE,UBE CHEESE,5,99.000,PC,12.000,7.390,9.330000,1,IRIGA
SHK10,COFFEE VANILLA SHAKE,COFFEE VANILLA,5,99.000,PC,12.000,7.390,9.330000,1,IRIGA
BS1,BACON BURGER,BCB,6,149.000,PC,12.000,9.320,9.330000,1,IRIGA
BS2,TUNA SANDWICH,TUNA SANDWICH,6,119.000,PC,12.000,8.460,9.330000,1,IRIGA
BS3,CLASSIC BURGER,CB,6,109.000,PC,12.000,5.250,9.330000,1,IRIGA
BS4,CHEESY BURGER,CCB,6,119.000,PC,12.000,7.390,9.330000,1,IRIGA
BS5,CHICKEN BURGER,CHIX BURGER,6,139.000,PC,12.000,8.570,9.330000,1,IRIGA
BS6,PIZZA BREAD,PIZZA BREAD,6,89.000,PC,12.000,5.360,9.330000,1,IRIGA
BS7,EXT``E REUBEN BURGER,REUBEN BURGER,6,299.000,PC,12.000,21.320,9.330000,1,IRIGA
BS8,EXT``E BURGER,EXT``E BURGER,6,209.000,PC,12.000,14.460,9.330000,1,IRIGA
BS9,EXTRME SUP``E BURGER,XTRM SUP,6,298.000,PC,12.000,17.040,9.330000,1,IRIGA
BS10,EXTRME PLATTER,EXTRME PLATTER,6,264.000,PC,12.000,17.890,9.330000,1,IRIGA
BS11,TOWER BURGER,TOWER BURGER,6,467.000,PC,12.000,30.000,9.330000,1,IRIGA
BEV1,PEPSI GLASS,PEPSI GLASS,7,59.000,PC,12.000,5.040,9.330000,1,IRIGA
BEV2,MOUNTAIN DEW GLASS,MOUNTAIN DEW,7,59.000,PC,12.000,5.040,9.330000,1,IRIGA
BEV3,SEVEN UP GLASS,7UP GLASS,7,59.000,PC,12.000,5.040,9.330000,1,IRIGA
BEV4,ICED TEA,ICED TEA,7,99.000,PC,12.000,5.890,9.330000,1,IRIGA
BEV5,PINEAPPLE JUICE,PJ,7,99.000,PC,12.000,5.890,9.330000,1,IRIGA
BEV7,PEPSI  CAN,PEPSI CAN,7,99.000,PC,12.000,4.710,9.330000,1,IRIGA
BEV8,MOUNTAIN DEW CAN,MOUNT. DEW CAN,7,99.000,PC,12.000,4.710,9.330000,1,IRIGA
BEV9,SEVEN UP  CAN,7UP  CAN,7,99.000,PC,12.000,4.710,9.330000,1,IRIGA
BEV10,MIRINDA  CAN,MIRINDA CAN,7,99.000,PC,12.000,4.710,9.330000,1,IRIGA
BEV11,PEPSI BLACK CAN,PEPSIBLACK CAN,7,99.000,PC,12.000,4.710,9.330000,1,IRIGA
BEV12,ROOTBEER,ROOTBEER,7,99.000,PC,12.000,3.750,9.330000,1,IRIGA
BEV13,PINEAPPLE @20.00,PJ@20.00,7,20.000,PC,12.000,2.250,9.330000,1,IRIGA
BEV14,PINEAPPLE JUICE IN CAN,PJ N CAN,7,65.000,PC,12.000,5.890,9.330000,1,IRIGA
BEV15,HOT CHOCOLATE,HOT CHOCOLATE,7,89.000,PC,12.000,5.890,9.330000,1,IRIGA
BEV16,HOT TEA,HOT TEA,7,24.000,PC,12.000,2.570,9.330000,1,IRIGA
BEV17,BREWED COFFEE,BREWED COFFEE,7,109.000,PC,12.000,4.290,9.330000,1,IRIGA
BEV18,BOTTLED WATER,BOTTLED WATER,7,49.000,PC,12.000,5.890,9.330000,1,IRIGA
BEV19,PEPSI REGULAR 1.75L,PEPSI  1.75L,7,99.000,PC,12.000,5.250,9.330000,1,IRIGA
BEV20,MOUNTAIN DEW 1.75L,MDEW 1.75L,7,99.000,PC,12.000,5.250,9.330000,1,IRIGA
BEV21,R&B ICED TEA 79,R&B ICED T 79,7,79.000,PC,12.000,5.250,9.330000,1,IRIGA
XTR1,1PC CHICKEN,1PC CHICKEN,8,124.000,PC,12.000,9.860,9.333333,1,IRIGA
XTR2,1PC CAJUN CHICKEN,1PC CAJUN CHIC,8,124.000,PC,12.000,10.390,9.333333,1,IRIGA
XTR3,1PC KEBAB,1PC KEBAB,8,155.000,PC,12.000,6.750,9.333333,1,IRIGA
XTR4,HOTDOG,HOTDOG,8,109.000,PC,12.000,3.750,9.333333,1,IRIGA
XTR5,2PC BMP,2PC BMP,8,79.000,PC,12.000,6.960,9.333333,1,IRIGA
XTR6,FRENCH FRIES,FRENCH FRIES,8,99.000,PC,12.000,5.360,9.330000,1,IRIGA
XTR7,TOKWAT BABOY,TOKWAT BABOY,8,98.000,PC,12.000,5.790,9.333333,1,IRIGA
XTR8,PLAIN RICE,PLAIN RICE,8,39.000,PC,12.000,3.210,9.333333,1,IRIGA
XTR9,FRIED RICE,FRIED RICE,8,45.000,PC,12.000,3.750,9.333333,1,IRIGA
XTR10,JAVA RICE,JAVA RICE,8,49.000,PC,12.000,4.290,9.333333,1,IRIGA
XTR11,ATCHARA,ATCHARA,8,30.000,PC,12.000,2.140,9.333333,1,IRIGA
XTR12,CORN,CORN,8,25.000,PC,12.000,1.070,9.333333,1,IRIGA
XTR13,COLESLAW,COLESLAW,8,59.000,PC,12.000,1.930,9.333333,1,IRIGA
XTR14,GRAVY,GRAVY,8,20.000,PC,12.000,1.710,9.333333,1,IRIGA
XTR15,1PC BMP,1PC BMP,8,59.000,PC,12.000,3.430,9.333333,1,IRIGA
XTR16,HASH BROWN,HASH BROWN,8,45.000,PC,12.000,3.110,9.333333,1,IRIGA
XTR17,LAING,LAING,8,95.000,PC,12.000,3.750,9.333333,1,IRIGA
XTR18,PINANGAT,PINANGAT,8,70.000,PC,12.000,7.290,9.333333,1,IRIGA
XTR19,MAYO,MAYO,8,15.000,PC,12.000,0.960,9.330000,1,IRIGA
XTR20,CHICHARON,CHICHARON,8,20.000,PC,12.000,1.290,9.333333,1,IRIGA
XTR21,FRENCH BREAD,FRENCH BREAD,8,35.000,PC,12.000,0.960,9.333333,1,IRIGA
XTR22,BOILED EGG,BOILED EGG,8,35.000,PC,12.000,1.500,9.333333,1,IRIGA
XTR23,FRIED EGG,FRIED EGG,8,35.000,PC,12.000,1.710,9.333333,1,IRIGA
XTR24,CREAMER,CREAMER,8,10.000,PC,12.000,0.640,9.330000,1,IRIGA
XTR25,COFFEE,COFFEE,8,4.000,PC,12.000,0.430,9.333333,1,IRIGA
XTR26,WHITE COLESLAW,WHITE COLESLAW,8,17.000,PC,12.000,1.820,9.333333,1,IRIGA
XTR27,MILK,MILK,8,12.000,PC,12.000,1.290,9.330000,1,IRIGA
XTR28,SLICED CHEESE,SLICED CHEESE,8,20.000,PC,12.000,1.290,9.333333,1,IRIGA
XTR29,HERB MAYO,HERB MAYO,8,40.000,PC,12.000,3.110,9.333333,1,IRIGA
XTR30,THOUSAND ISLAND,THOUSAND ISLAN,8,16.000,PC,12.000,3.110,9.333333,1,IRIGA
XTR31,CHEESE FRITTERS,CHEESE FRITTER,8,65.000,PC,12.000,5.570,9.330000,1,IRIGA
XTR32,BACON,BACON,8,99.000,PC,12.000,5.040,9.333333,1,IRIGA
XTR33,1PC CORDON,1PC CORDON,8,199.000,PC,12.000,10.390,9.330000,1,IRIGA
XTR34,SUGAR,SUGAR,8,10.000,PC,12.000,0.540,9.333333,1,IRIGA
XTR35,CHICKEN POPPERS,CHICKEN POPPER,8,79.000,PC,12.000,5.570,9.330000,1,IRIGA
XTR36,ICE CREAM-1SCOOP,IC-1SCOOP,8,25.000,PC,12.000,1.710,9.333333,1,IRIGA
XTR37,ICE CREAM- 2SCOOP,IC-2SCOOP,8,35.000,PC,12.000,2.890,9.333333,1,IRIGA
XTR38,POTATO WEDGE,POTATO WEDGE,8,35.000,PC,12.000,3.750,9.333333,1,IRIGA
XTR39,CHICKEN BARBEQUE,CHIX BBQ,8,80.000,PC,12.000,2.140,9.330000,1,IRIGA
XRT40,COUNTRY RICE,COUNTRY RICE,8,30.000,PC,12.000,3.210,9.330000,1,IRIGA
XTR41,PORKCHOP,PORKCHOP,8,199.000,PC,12.000,9.320,9.333333,1,IRIGA
XTR42,FRENCH TOAST,FRENCH TOAST,8,65.000,PC,12.000,6.960,9.333333,1,IRIGA
XTR43,HONEY TOMATO,HONEY TOMATO,8,15.000,PC,12.000,1.610,9.333333,1,IRIGA
XTR44,CHEESY BACON,CHEESY BACON,8,15.000,PC,12.000,1.610,9.333333,1,IRIGA
XTR45,MAYO BUTTER,MAYO BUTTER,8,15.000,PC,12.000,1.610,9.333333,1,IRIGA
XTR46,BUNS,BUNS,8,20.000,PC,12.000,1.290,9.333333,1,IRIGA
XTR47,GARLIC RANCH DIP,GARLIC RANCH D,8,20.000,PC,12.000,2.140,9.333333,1,IRIGA
XTR48,MINI RICE,MINI RICE,8,20.000,PC,12.000,1.610,9.333333,1,IRIGA
XTR49,MINI FRIED RICE,MINI FRIED RIC,8,25.000,PC,12.000,1.930,9.333333,1,IRIGA
XTR50,MINI JAVA RICE,MINI JAVA RICE,8,25.000,PC,12.000,2.140,9.333333,1,IRIGA
XTR51,PC CHICKEN CORDON BLEU,PC CHIX CORDON,8,150.000,PC,12.000,4.290,9.330000,1,IRIGA
XRT52,BICOL RELISH,BICOL RELISH,8,15.000,PC,12.000,1.610,9.333333,1,IRIGA
SLD1,SOUTHWEST SALAD,SOUTHWEST SALA,9,189.000,PC,12.000,12.860,9.330000,1,IRIGA
SLD2,FIT N TRIM,FIT N TRIM,9,129.000,PC,12.000,12.860,9.330000,1,IRIGA
SLD3,CHEF SALAD,CHEF SALAD,9,129.000,PC,12.000,12.860,9.330000,1,IRIGA
SLD4,POTATO SALAD,POTATO SALAD,9,71.000,PC,12.000,7.610,9.333333,1,IRIGA
SLD5,MACARONI SALAD,MACARONI SALAD,9,119.000,PC,12.000,6.960,9.333333,1,IRIGA
SID1,COLESLAW,COLESLAW,10,59.000,PC,12.000,4.180,9.330000,1,IRIGA
SID2,ORIENTAL SALAD,ORIENTAL SALAD,10,59.000,PC,12.000,4.180,9.333333,1,IRIGA
SID3,KIMCHI,KIMCHI,10,59.000,PC,12.000,4.180,9.333333,1,IRIGA
SID4,MAC SIDER,TS-MAC SIDER,10,59.000,PC,12.000,4.180,9.330000,1,IRIGA
SID5,MASHED POTATO,MASHED POTATO,10,59.000,PC,12.000,4.180,9.333333,1,IRIGA
SID6,VEGETABLE MEDLEY,VEGETABLE MEDL,10,59.000,PC,12.000,4.180,9.333333,1,IRIGA
SID7,MAC N CHEESE,MAC N CHEESE,10,49.000,PC,12.000,4.180,9.333333,1,IRIGA
SID8,CHEESY POTATO,CHEESY POTATO,10,49.000,PC,12.000,4.180,9.333333,1,IRIGA
SID9,POTATO SALAD,TS-POT SALAD,10,49.000,PC,12.000,4.180,9.330000,1,IRIGA
SID10,BAKED BEANS,BAKED BEANS,10,0.000,PC,12.000,4.180,9.333333,1,IRIGA
SUP1,CHOWDER CRAB N CORN,CHOWDER CRAB N,11,59.000,PC,12.000,5.250,9.330000,1,IRIGA
SUP2,FRENCH ONION SOUP,FRENCH ONION S,11,45.000,PC,12.000,4.820,9.333333,1,IRIGA
SUP3,POTATO LEEK SOUP,POTATO LEEK SO,11,45.000,PC,12.000,4.820,9.333333,1,IRIGA
SUP4,POTATO PIE SOUP,POTATO PIE SOU,11,45.000,PC,12.000,4.820,9.333333,1,IRIGA
SUP5,PUMPKIN SOUP,PUMPKIN SOUP,11,49.000,PC,12.000,5.250,9.333333,1,IRIGA
SUP6,CREAM OF CAULIFLOWER SOUP,CAULI SOUP,11,49.000,PC,12.000,5.250,9.333333,1,IRIGA
SUP7,CHICKEN TOMATO SOUP,CHKN-TOMATO,11,55.000,PC,12.000,5.250,9.333333,1,IRIGA
SUP8,CB SOUP,CB SOUP,11,55.000,PC,12.000,5.250,9.330000,1,IRIGA
SUP9,ONION EGG DROP SOUP,ONION EGG DROP,11,55.000,PC,12.000,5.250,9.330000,1,IRIGA
SUP10,LOADED BACON POTATO SOUP,LOADED BACON S,11,55.000,PC,12.000,5.250,9.333333,1,IRIGA
CKS1,CARROT CAKE NEW,CARROT CAKE,12,179.000,PC,12.000,9.860,9.330000,1,IRIGA
CKS2,PSYCHOCOLATE SOLO,PSYCHOCO-SOLO,12,179.000,PC,12.000,8.040,9.330000,1,IRIGA
CKS3,PSYCHOCOLATE SHARING,PSYCHO-SHARING,12,259.000,PC,12.000,7.180,9.330000,1,IRIGA
CKS4,MOLTEN LAVA,MOLTEN LAVA,12,75.000,PC,12.000,7.290,9.330000,1,IRIGA
CKS5,BERRIES CHEESECAKE,BERRIES CAKE,12,179.000,PC,12.000,13.390,9.330000,1,IRIGA
NES1,BREWED COFFEE,BREWED COFFEE,13,149.000,PC,12.000,8.040,9.330000,1,IRIGA
NES2,CAFFE LATTE,CAFFE LATTE,13,99.000,PC,12.000,9.110,9.330000,1,IRIGA
NES3,CAPPUCINO,CAPPUCINO,13,99.000,PC,12.000,9.110,9.330000,1,IRIGA
NES4,AMERICANO,AMERICANO,13,149.000,PC,12.000,8.040,9.330000,1,IRIGA
KD,NUGZ ATTACK,NUGZ ATTACK,14,90.000,PC,12.000,9.640,9.330000,1,IRIGA
KD2,POTATO SWINGER,POTATO SWINGER,14,75.000,PC,12.000,8.040,9.330000,1,IRIGA
KD3,MOZZA FLIP,MOZZA FLIP,14,90.000,PC,12.000,9.640,9.330000,1,IRIGA
KD4,POP ATTACK,POP ATTACK,14,90.000,PC,12.000,9.640,9.330000,1,IRIGA
KD5,SMILEY KICK,SMILEY KICK,14,60.000,PC,12.000,9.640,9.330000,1,IRIGA
FRI1,CARROT CAKE,CARROT CAKE,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI2,CHEESY POTATO,CHEESY POTATO,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI3,COLESLAW,COLESLAW,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI4,KIMCHI,KIMCHI,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI5,MAC N CHEESE,MAC N CHEESE,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI6,MAC SALAD,MAC SALAD,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI7,MASHED POTATO,MASHED POTATO,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI8,ORIENTAL SALAD,ORIENTAL SALAD,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI9,POTATO SALAD,POTATO SALAD,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI10,POTATO WEDGE,POTATO WEDGE,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI11,SPAGHETTI 90G,SPAG 90G,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI12, TO JAVA, TO JAVA,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI13,TO MEDLEY,TO MEDLEY,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI14,CRAB N CORN CHOWDER,CRAB N CORN CH,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI15,POTATO LEEK SOUP,POTATO LEEK SO,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI16,PUMPKIN SOUP,PUMPKIN SOUP,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI17,CAULIFLOWER SOUP,CAULIFLOWER SO,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
FRI18,VEG MEDLEY,VEG MEDLEY,15,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PREM10,BIGG ON TASTE MUG,BIGG ON TASTE,17,189.000,PC,12.000,20.250,9.333333,1,IRIGA
YOG14,BANANA PEANUT BUTTER SHAKE,BANANA PEANUT,5,99.000,PC,12.000,7.390,9.330000,1,IRIGA
UP1,ATCHARA TO COLESLAW,ATCHARA TO COL,19,20.000,PC,12.000,0.960,9.333333,1,IRIGA
UP2,ATCHRA TO MEDLEY,ATCHRA TO MEDL,19,25.000,PC,12.000,1.290,9.333333,1,IRIGA
UP3,PACKAGING,PACKG,19,10.000,PC,12.000,3.210,9.330000,1,IRIGA
UP4,FREE FLOWING COFI TO ICE-TEA,TO I-TEA,19,30.000,PC,12.000,3.210,9.330000,1,IRIGA
UP5,FREE FLOWING COFI TO PJ,TO PJ,19,30.000,PC,12.000,3.210,9.330000,1,IRIGA
UP6,GARLIC TO JAVA,GARLIC TO JAVA,19,12.000,PC,12.000,1.290,9.333333,1,IRIGA
UP7,TO ICE TEA,TO ICE TEA,19,30.000,PC,12.000,1.610,9.330000,1,IRIGA
UP8,PLAIN TO FRIED,PLAIN TO FRIED,19,10.000,PC,12.000,1.070,9.333333,1,IRIGA
UP9,PLAIN TO JAVA,PLAIN TO JAVA,19,30.000,PC,12.000,2.140,9.333333,1,IRIGA
UP10,TO CAJUN,TO CAJUN,19,30.000,PC,12.000,1.610,9.330000,1,IRIGA
RND1,DOG FOOD,DOG FOOD,20,0.000,PC,12.000,0.000,9.333333,1,IRIGA
RND2,TAKEOUT 1,TAKEOUT 1,20,6.000,PC,12.000,0.640,9.333333,1,IRIGA
RND3,CHARGE TAKEOUT BOX,CHARGE TAKEOUT,20,6.000,PC,12.000,0.640,9.333333,1,IRIGA
RND4,USED OIL,USED OIL,20,0.000,PC,12.000,0.000,9.333333,1,IRIGA
RND5,CASH TAKEOUT BEV,CASH TAKEOUT B,20,3.000,PC,12.000,0.320,9.333333,1,IRIGA
RND6,CHARGE TAKEOUT BEV,CHARGE TAKEOUT,20,3.000,PC,12.000,0.320,9.333333,1,IRIGA
PF1,CHEF SALAD,CHEF SALAD,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF2,COOKIES N CREAM,COOKIES N CREA,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF3,FIT N TRIM,FIT N TRIM,21,0.000,PC,12.000,0.000,9.330000,1,IRIGA
PF4,CARROT CAKE,CARROT CAKE,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF5,COKE,COKE,21,0.000,PC,12.000,0.000,9.330000,1,IRIGA
PF6,ICED TEA,ICED TEA,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF7,NES-AMERICANO,NES-AMERICANO,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF8,NES-BREWED,NES-BREWED,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF9,NES-CAFE LATTE,NES-CAFE LATTE,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF10,NES-CAPPUCCINO,NES-CAPPUCCINO,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF11,PC SHAKE,PC SHAKE,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF12,RMS,RMS,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF13,ROCKY ROAD,ROCKY ROAD,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
PF14,SOUTHWSTRN SALAD,SOUTHWSTRN SAL,21,0.000,PC,12.000,0.000,9.333333,1,IRIGA
KPM1,KPM-SPAGHETTI &  PIZZA BREAD,KPM-SPAG PB,23,84.000,PC,12.000,8.040,9.330000,1,IRIGA
KPM2,KPM-CHICKEN POPPERS & RICE,POPPERS RICE,23,90.000,PC,12.000,9.640,9.330000,1,IRIGA
KPM3,KPM-FRANKS SAUSAGE & RICE,SAUSAGE RICE,23,90.000,PC,12.000,9.640,9.330000,1,IRIGA
KPM4,SPEEDY FRANKS,SPEEDY FRANKS,23,90.000,PC,12.000,9.640,9.333333,1,IRIGA
KPM5,SMILEY KICK,SMILEY KICK,23,75.000,PC,12.000,8.040,9.333333,1,IRIGA
KPM6,POTATO SWINGER,POTATO SWINGER,23,75.000,PC,12.000,8.040,9.333333,1,IRIGA
KEF1,SPEEDY FRANKS,SPEEDY FRANKS,24,0.000,PC,12.000,0.000,9.333333,1,IRIGA
KEF2,AMAZING KEBAB,AMAZING KEBAB,24,0.000,PC,12.000,0.000,9.333333,1,IRIGA
KEF3,1PC CRISPY CHICKEN,1CRISPY,24,0.000,PC,12.000,0.000,9.330000,1,IRIGA
KEF4,BIGG SPAGETTI,BIGG SPAGETTI,24,0.000,PC,12.000,0.000,9.330000,1,IRIGA
KEF5,POTATO SWINGER,POTATO SWINGER,24,0.000,PC,12.000,0.000,9.333333,1,IRIGA
KEF6,SMILEY KICK,SMILEY KICK,24,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REP1,GUEST COUNT,GUEST COUNT,16,0.000,PC,12.000,0.000,9.330000,1,IRIGA
REPCHM1,CRISPY 2PCS,CRISPY 2PCS,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM2,BIGG DEAL,BIGG DEAL,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM3,CHICKEN AND KEBAB MEAL,CHICKEN AND KE,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM4,CRISPY CHICKEN 1PC,CRISPY 1PC,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM5,CAJUN 2PCS,CAJUN 2PCS,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM6,CAJUN 1PC,CAJUN 1PC,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM7,BT-MACARONI,BT-MACARONI,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM8,BT-POTATO,BT-POTATO,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM9,DOUBLE TREAT,DOUBLE TREAT,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM10,CARBO W CHICKEN,CARBO W CHICKE,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM11,SPAGHETTI PLATTER,SPAG PLATTER,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM12,CARBONARA PLATTER,CARBO PLATTER,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
REPCHM13,CHICKEN IN A BOX-6PCS,6PC CHKN N BOX,16,0.000,PC,12.000,0.000,9.333333,1,IRIGA
