INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BRK2,COUNTRY BREAKFAST,COUNTRY B,3,286.000,PC,12.000,15.540,9.333333,1,BRLN
BRK3,BACON EGG TOAST,BET,3,129.000,PC,12.000,1275.000,9.333333,1,BRLN
BRK4,DAING NA BANGUS W EGG,DNB W EGG,61,219.000,PC,12.000,12.110,9.330000,1,BRLN
BRK5,UNLI COFFEE,UNLI COFFEE,3,20.000,PC,12.000,10.180,9.330000,1,BRLN
BRK6,FRANKS N EGG,FRANKS N EGG,3,248.000,PC,12.000,12.750,9.333333,1,BRLN
BRK7,GRANDSLAM BREAKFAST,GRANDSLAM BREA,3,109.000,PC,12.000,11.250,9.333333,1,BRLN
BRK8,TOCILOG,TOCILOG,3,259.000,PC,12.000,14.250,9.333333,1,BRLN
BRK9,TAPSILOG,TAPSILOG,3,267.000,PC,12.000,15.320,9.333333,1,BRLN
BRK10,GOTO,GOTO,3,99.000,PC,12.000,6.960,9.330000,1,BRLN
BRK11,GOTO W EGG,GOTO W EGG,3,119.000,PC,12.000,8.250,9.330000,1,BRLN
BRK12,GOTO W TB,GOTO W TB,3,115.000,PC,12.000,11.460,9.333333,1,BRLN
BRK13,GOTO W EGG TB,GOTO W EGG TB,3,135.000,PC,12.000,12.750,9.333333,1,BRLN
BRK14,BREAKFAST SAUSAGE,BSAUSAGE,3,165.000,PC,12.000,14.460,9.330000,1,BRLN
BRK15,SPANISH OMELETTE,SPANISH OMELET,3,139.000,PC,12.000,14.460,9.330000,1,BRLN
BRK16,VEGETERIAN OMELETTE,VEGETERIAN OME,3,149.000,PC,12.000,14.460,9.333333,1,BRLN
BRK17,FARMERS OMELETTE,FARMERS OMELET,3,135.000,PC,12.000,14.460,9.333333,1,BRLN
PST1,SPAGHETTI,SPAGHETTI,4,114.000,PC,12.000,6.960,9.333333,1,BRLN
PST4,SPAGHETTI W P.BREAD,SPAG W P.BREAD,4,144.000,PC,12.000,10.610,9.333333,1,BRLN
PST2,CARBONARA,CARBONARA,4,134.000,PC,12.000,9.110,9.333333,1,BRLN
PST3,CARBONARA W P.BREAD,CARBO W P.BREA,4,174.000,PC,12.000,11.250,9.330000,1,BRLN
PST5,SPICY GAMBERETTO,SPICY GAMBERET,4,179.000,PC,12.000,19.180,9.333333,1,BRLN
SHK1,RIPE MANGO SHAKE,RMS,5,159.000,PC,12.000,7.390,9.330000,1,BRLN
SHK2,HALO SUP``E,HALO SUP``E,5,105.000,PC,12.000,9.110,9.330000,1,BRLN
SHK3,HALO W O ICE CREAM,HALO W O IC,5,65.000,PC,12.000,6.960,9.330000,1,BRLN
SHK4,ROCKY ROAD SHAKE,ROCKY ROAD SHA,5,69.000,PC,12.000,7.390,9.330000,1,BRLN
SHK5,COOKIES N CREAM,COOKIES N CREA,5,159.000,PC,12.000,7.390,9.330000,1,BRLN
SHK6,PINEAPPLE CARROT SHAKE,PC SHAKE,5,75.000,PC,12.000,7.390,9.330000,1,BRLN
SHK7,HALO EXT``E,HALO EXT``E,5,99.000,PC,12.000,10.180,9.330000,1,BRLN
SHK8,MANGO GREEN SHAKE,MANGO GREEN SH,5,75.000,PC,12.000,7.390,9.330000,1,BRLN
SHK9,RED VELVET SHAKE,RED VELVET SHA,5,75.000,PC,12.000,7.390,9.330000,1,BRLN
SHK10,PEANUT BUTTER BANANA SHAKE,PEANUT SHAKE,5,69.000,PC,12.000,7.390,9.330000,1,BRLN
BS1,BACON BURGER,BCB,6,149.000,PC,12.000,9.320,9.330000,1,BRLN
BS2,TUNA SANDWICH,TUNA SANDWICH,6,119.000,PC,12.000,8.460,9.330000,1,BRLN
BS3,CLASSIC BURGER,CB,6,109.000,PC,12.000,5.250,9.333333,1,BRLN
BS4,CHEESY BURGER,CCB,6,119.000,PC,12.000,7.390,9.330000,1,BRLN
BS5,CHUNKY CHICKEN,CHUNKY CHICKEN,6,85.000,PC,12.000,8.570,9.330000,1,BRLN
BS6,PIZZA BREAD,PIZZA BREAD,6,89.000,PC,12.000,5.360,9.330000,1,BRLN
BS7,EXT``E REUBEN BURGER,REUBEN BURGER,61,299.000,PC,12.000,21.320,9.330000,1,BRLN
BS8,EXT``E BURGER,EXT``E BURGER,61,209.000,PC,12.000,14.460,9.330000,1,BRLN
BS9,EXTRME SUP``E BURGER,XTRM SUP,6,298.000,PC,12.000,17.040,9.330000,1,BRLN
BS10,EXTRME PLATTER,EXTRME PLATTER,6,264.000,PC,12.000,17.890,9.330000,1,BRLN
BS11,TOWER BURGER,TOWER BURGER,6,459.000,PC,12.000,30.000,9.330000,1,BRLN
BEV4,ICED TEA,ICED TEA,7,99.000,PC,12.000,5.890,9.330000,1,BRLN
BEV5,PINEAPPLE JUICE,PJ,7,99.000,PC,12.000,5.890,9.330000,1,BRLN
BEV12,MINERAL WATER,MINERAL WATER,7,49.000,PC,12.000,3.750,9.330000,1,BRLN
BEV13,INSTANT COFFEE,INSTANT COFFEE,7,21.000,PC,12.000,2.250,9.330000,1,BRLN
BEV14,PINEAPPLE JUICE IN CAN,PJ N CAN,7,60.000,PC,12.000,5.890,9.330000,1,BRLN
BEV15,HOT CHOCOLATE,HOT CHOCOLATE,7,89.000,PC,12.000,5.890,9.330000,1,BRLN
BEV16,HOT TEA,HOT TEA,7,24.000,PC,12.000,2.570,9.330000,1,BRLN
BEV17,BREWED COFFEE,BREWED COFFEE,7,109.000,PC,12.000,4.290,9.330000,1,BRLN
BEV18,BREWED FLOWING,BREWED FLOWING,7,55.000,PC,12.000,5.890,9.330000,1,BRLN
BEV20,PSYCHEDELIC CHERRY,PSYCHEDELIC CH,7,49.000,PC,12.000,5.250,9.330000,1,BRLN
